text,date,newspaper,likes,retweets,lang,period
noah baumbach writerdirector squid whale discuss late work marriage story like show exwife,2019-12,nytimes,126,27,en,precovid
essence chinese police blood face unwilling build genetic tool social control publish finding world prestigious scientific,2019-12,nytimes,483,353,en,precovid
expert raise alarm research publish international question consent uighur room police scientist ask biometric like blood sample face scan,2019-12,nytimes,314,182,en,precovid
give crackdown xinjiang ethicist worry china build tool intensify racial profiling discrimination largely muslim ethnic group million intern camp,2019-12,nytimes,331,226,en,precovid
process call dna phenotyping develop early research stage technology produce rough picture good narrow manhunt eliminate suspect,2019-12,nytimes,318,210,en,precovid
sound like science fiction china want use dna reconstruct image people face create way track human china police sample repress minority uighurs raise ethical question,2019-12,nytimes,2758,2263,en,precovid
buy bed want pulmonologist explain breathlessness cough settle week buy feather bed mention clinician,2019-12,nytimes,111,40,en,precovid
scientist discover oase beneath ancient ice sheet likely help life persevere period know snowball earth,2019-12,nytimes,256,110,en,precovid
second person miss australian outback week rescue tuesday search continue friend,2019-12,nytimes,111,34,en,precovid
lil bub permakitten droopy tongue internet beloved feline celebrity die unexpectedly age,2019-12,nytimes,610,102,en,precovid
dead sperm whale wash scottish beach pound tangled net rope plastic debris inside stomach accord local whale research group,2019-12,nytimes,1320,1193,en,precovid
official order closing manila main airport hour typhoon kammuri hit philippines,2019-12,nytimes,106,60,en,precovid
attorney general william barr doubt justice department inspector general finding fbi sufficient information open investigation trump associate conspire russia election,2019-12,nytimes,457,177,en,precovid
marine charge illegally smuggle gun haiti tell investigator plan train haitian army bring stability country accord court document,2019-12,nytimes,174,141,en,precovid
president jimmy carter hospitalize weekend release recover office report,2019-12,nytimes,591,115,en,precovid
trump administration french tax hit american technology company discriminate declaration lead retaliatory tariff high french wine,2019-12,nytimes,189,108,en,precovid
york subway map like see,2019-12,nytimes,1611,477,en,precovid
attorneys daniel goldman steve castor take crucial unusually public job opposite side washington debate impeachment,2019-12,nytimes,105,37,en,precovid
big actor union investigate america got talent leader group time take aim nbc protect career powerful man expense woman speak,2019-12,nytimes,3464,643,en,precovid
additional charge likely criminal case longtime associate president trump personal lawyer rudy giuliani federal prosecutor,2019-12,nytimes,303,98,en,precovid
analysis far clear unfold today iran likely renegotiate nuclear deal dial malign action region write,2019-12,nytimes,57,25,en,precovid
senate confirm dan brouillette lobbyist ford president trump secretary energy replace rick perry,2019-12,nytimes,67,73,en,precovid
chant end jim crow education right rich white roughly student walk york prestigious public school protest admission policy demand desegregation,2019-12,nytimes,611,202,en,precovid
bartende duo try create sustainable bar scene food scrap ingredient hard find way talk sound gross,2019-12,nytimes,58,19,en,precovid
read republican report impeachment inquiry,2019-12,nytimes,61,32,en,precovid
life grave danger josé daniel ferrer garcía cuba wellknown dissident jail oct human right activist trumpedup case sign far government quiet dissent,2019-12,nytimes,102,64,en,precovid
porcini mushroom powder optional recipe like home pulverize storebought dry mushroom spice grinder,2019-12,nytimes,264,44,en,precovid
hearing impeachment inquiry president trump set wednesday guide process work,2019-12,nytimes,376,166,en,precovid
want movie relevant scary thing movie relevant pass lena waithe writer queen amp slim talk mix art politic read qampa,2019-12,nytimes,97,26,en,precovid
impeachment defense president trump house republicans argue decision withhold military aid ukraine base valid concern politic conclusion odd swear testimony inquiry,2019-12,nytimes,4513,1636,en,precovid
police small dedicated burglary crew go york time borough steal atm tell police crew steal,2019-12,nytimes,205,100,en,precovid
go sloppy rush hour evening official york caution bad effect winter storm,2019-12,nytimes,97,30,en,precovid
representative duncan hunter california expect plead guilty case accuse misuse campaign fund personal expense,2019-12,nytimes,393,99,en,precovid
opinionthere yearold girl sit outside swedish parliament strike school bring attention climate change image hope commitment action need write darren aronofsky,2019-12,nytimes,1959,433,en,precovid
feel drown impeachment analysis spin product dozen glut popup podcast newsletter dedicate topic,2019-12,nytimes,39,13,en,precovid
exactly care exactly welcoming write chief fashion critic white house decoration holiday,2019-12,nytimes,203,60,en,precovid
opinionbob bauer serve white house counsel president obama write constitutional paradox behavior necessitate impeachment supply mean demagogue escape,2019-12,nytimes,248,103,en,precovid
dead sperm whale describe foot long weigh ton wash scottish beach grim reminder effect plastic debris marine environment researcher pound debris stomach,2019-12,nytimes,1895,1613,en,precovid
well illustrate child book publish accord panel expert judge,2019-12,nytimes,110,43,en,precovid
hacker alabama call disruptive technologist arrest speak conference pyongyang north korea digital currency launder money,2019-12,nytimes,299,112,en,precovid
president trump reelection campaign bar bloomberg journalist event attempt retaliate medium outlet decision investigate democratic candidate owner michael bloomberg join race,2019-12,nytimes,206,118,en,precovid
congress assess amazon market power curb antitrust law politician argue company break explore amazon impact american community great baltimore,2019-12,nytimes,69,36,en,precovid
invest heavily crisis care expensive effective mean prevent suicide john ackerman clinical psychologist coordinator suicide prevention nationwide children hospital ohio,2019-12,nytimes,194,88,en,precovid
yearold star wars actor billy dee williams tell esquire magazine feminine masculine,2019-12,nytimes,1274,163,en,precovid
officer high school waukesha wisconsin open fire student inside school gun comply order district official monday,2019-12,nytimes,166,109,en,precovid
big american unequal analysis show way show change economy separate increase inequality,2019-12,nytimes,93,48,en,precovid
supreme court guncontrol case change argument monday focus repeal york law case moot,2019-12,nytimes,98,46,en,precovid
lisa page fbi lawyer frequent target president trump text message criticize campaign public break silence nearly interview daily beast,2019-12,nytimes,508,149,en,precovid
unauthorized biography melania trump promise insight lady relationship ivanka trump karen pence good campaign hospital stay takeaway,2019-12,nytimes,208,75,en,precovid
amazon remove marketplace holiday ornament product display image nazi concentration camp auschwitz auschwitzbirkenau memorial museum poland share image product social medium prompt outrage,2019-12,nytimes,148,45,en,precovid
win democratic presidential nomination candidate need secure pledge delegate significant number delegate stake large share black democratic voter,2019-12,nytimes,109,31,en,precovid
false start york philharmonic lincoln center million plan rebuild lackluster concert hall plan unveil monday,2019-12,nytimes,146,40,en,precovid
winter storm move northeast drop inch snow saratoga county york foot area albany area additional inch expect monday night,2019-12,nytimes,94,35,en,precovid
talk big environmental issue idea need adult figure let kid this'federally fund program aim empower kid face threat climaterelate disaster,2019-12,nytimes,220,68,en,precovid
substitute teacher utah ask fifthgrader thankful student thankful finally adopt dad teacher reply homosexuality wrong boy parent,2019-12,nytimes,1050,271,en,precovid
yearold woman rescue australian outback survive degreeplus heat boil drinking groundwater police people miss,2019-12,nytimes,225,71,en,precovid
saskia jones jack merritt bright idealistic people believe passionately prison rehabilitation throw program educate inmate aim hope reduce odd reoffending,2019-12,nytimes,283,96,en,precovid
allege leak andrew cuomo phone legislative aide prolonged investigation heart albany late ethic dispute,2019-12,nytimes,37,15,en,precovid
supreme court hear second amendment case today transform court expand scope second amendment right chastise low court uphold gun control law,2019-12,nytimes,144,90,en,precovid
shelley morrison acting career include play memorable maid rosario nbc amp grace die monday,2019-12,nytimes,163,34,en,precovid
opioid epidemic personal minford class classmate die drug use struggle addiction nearly interview family member addicted recovery,2019-12,nytimes,109,37,en,precovid
student experiment pill rapidly morph addiction old vote decade class graduate county grind zero ohio opioid crisis single person group friend get addict,2019-12,nytimes,70,23,en,precovid
minford class start high school purdue pharma introduce oxycontin senior painkiller classroom school bathroom party tell go kid sell oxys school pill,2019-12,nytimes,65,20,en,precovid
nearly member minford high school class share opioid impact life family community story shed light epidemic rise spread generation,2019-12,nytimes,205,108,en,precovid
period south midwest pass abortion restriction alabama ban procedure entirely lawmakers ohio introduce similar bill shortly thanksgiving,2019-12,nytimes,83,50,en,precovid
daughter eat mother choose pay doctor bill go choose listen today episode daily,2019-12,nytimes,253,119,en,precovid
china suspend visit hong kong american warship impose sanction united statesbased nongovernmental group retaliation tough human right legislation president trump sign week,2019-12,nytimes,1922,1734,en,precovid
theater meager thanksgiving holiday weekend see decline ticket sale united states canada,2019-12,nytimes,120,30,en,precovid
president trump reinstate tariff steel aluminum brazil argentina accuse country hurt farmer,2019-12,nytimes,161,108,en,precovid
critic accuse saudi arabia sportswashe international entertainment business shrug human right concern,2019-12,nytimes,103,39,en,precovid
yorkers prepare lumber work extended thanksgiving weekend wake soak rain doublebarreled assault plummet temperature heavy wind,2019-12,nytimes,106,23,en,precovid
break gov steve bullock montana democrat win term governor red drop presidential race,2019-12,nytimes,334,114,en,precovid
undocumented immigrant united states cross southern border arrive plane visa leave india account visa overstayer country,2019-12,nytimes,1779,964,en,precovid
islamic state resilience afghanistan light recent defeat raise grim prospect unending war taliban negotiate peace,2019-12,nytimes,84,45,en,precovid
opinionnatasha kassam write clear beijingfriendly candidate deliver taiwan china taiwanese people support unification china,2019-12,nytimes,186,52,en,precovid
craft build story publicly available datum journalism analog age recent ubiquity smartphone expansion social medium,2019-12,nytimes,127,42,en,precovid
typhoon kammuri expect strike philippines athlete nation gather attend southeast asian games,2019-12,nytimes,96,45,en,precovid
opinionemma goldberg write injustice somebody murder organize criminal justice feel impossibly sharp jack room people release prison discuss possibility penal reform,2019-12,nytimes,221,66,en,precovid
irish soldier convert islam travel syria join islamic state marry british jihadi fighter arrest dublin airport sunday deport turkey,2019-12,nytimes,113,43,en,precovid
eyewitness photo video flight log cockpit tape obtain york times enable reporter trace airstrike syrian camp displace family russian pilot,2019-12,nytimes,737,474,en,precovid
standard hong kong up down stock market rival event horse track spectator sport recent flameout spectacular,2019-12,nytimes,78,14,en,precovid
shelley morrison portrayal memorable maid rosario stand socialite boss amp grace fan favorite die age,2019-12,nytimes,3297,1187,en,precovid
people evacuate school province suspend class eastern island philippines brace typhoon kammuri,2019-12,nytimes,143,65,en,precovid
high suicide rate northern ireland fuel factor like poverty underfunded mental health service expert principal cause ptsd wake troubles,2019-12,nytimes,305,119,en,precovid
life aboard cargo ship lonely boring dangerous young boy provincial village philippines dream job sea pay adventure,2019-12,nytimes,223,55,en,precovid
week relative calm vote boost protester cause thousand prodemocracy activist hong kong turn sunday demonstration,2019-12,nytimes,234,80,en,precovid
people shoot dead attack church eastern burkina faso sunday morning government,2019-12,nytimes,89,53,en,precovid
climate change inequality converge los angeles official bake sun grow crisis shade precious commodity,2019-12,nytimes,1176,335,en,precovid
mexican authority sunday detain suspect implicate massacre member mormon sect early november,2019-12,nytimes,180,55,en,precovid
watchmen season episode recap week fill blank angela origin story,2019-12,nytimes,157,33,en,precovid
term president andrés manuel lópez obrador face stagnant economy spiraling violence continue enjoy vast approval mexico,2019-12,nytimes,193,71,en,precovid
amazon remove marketplace holiday ornament bottle opener product display image nazi concentration camp auschwitz widespread outrage,2019-12,nytimes,470,163,en,precovid
prince charles long push streamlined british royal family few member carry official duty wake prince andrew tv debacle shift begin happen,2019-12,nytimes,855,206,en,precovid
block pipe send sewage flooding home queens neighborhood saturday accord official cause blockage investigation official expect focus cooking grease pour drain,2019-12,nytimes,113,60,en,precovid
know people wake trump elect asleep abortion right supporter,2019-12,nytimes,371,69,en,precovid
iran experience deadly political unrest islamic revolution ago people kill possibly hundred angry protest suppress government crackdown unbridled force,2019-12,nytimes,526,405,en,precovid
lawyer president trump sunday participate house judiciary committee public impeachment hearing wednesday,2019-12,nytimes,180,63,en,precovid
leonardo dicaprio release statement brazilian president jair bolsonaro falsely accuse fund fire recently set amazon rainforest support people brazil work save natural cultural heritage,2019-12,nytimes,2464,511,en,precovid
car bomb kill malta bestknown investigative journalist prosecutor saturday charge wealthy maltese businessman complicity murder crime,2019-12,nytimes,285,147,en,precovid
starbucks statement barista write offensive word poor judgment ultimately fire violate company policy,2019-12,nytimes,357,62,en,precovid
basically recipe huge sliceable girl scout cookie welcome,2019-12,nytimes,835,117,en,precovid
opinionthe editorial board write rise epithet fake weapon occur perilous moment supply information world truly,2019-12,nytimes,320,159,en,precovid
american pressure china take step shut illicit supply fentanyl expert official warn far soon declare victory,2019-12,nytimes,146,49,en,precovid
ali awow flee civil war home spend refugee camp kenya make way southern california run acustom clothing shop prefer work support family,2019-12,nytimes,216,55,en,precovid
dozen family member return home hunting trip south dakota small plane fly blizzardlike condition crash shortly takeoff saturday people include child kill authority,2019-12,nytimes,121,70,en,precovid
authority orleans investigate shooting leave people wound early sunday weekend popular football game draw visitor,2019-12,nytimes,105,54,en,precovid
president trump focus block unauthorized crossing southern border nearly half unlawfully enter permission,2019-12,nytimes,364,139,en,precovid
yearold maine man fatally shoot trigger booby trap set house accord authority,2019-12,nytimes,376,116,en,precovid
chinese official cut contact detain australian writer democracy activist yang hengjun family lawyer describe sunday effort break yang force confess spy,2019-12,nytimes,835,779,en,precovid
surprising prescription fact presumably knowledge date birth pick write ginia bellafante,2019-12,nytimes,118,32,en,precovid
good friday agreement end troubles northern ireland high suicide rate world expert leading cause ptsd,2019-12,nytimes,296,170,en,precovid
house judiciary committee set begin impeachment hearing wednesday president trump enmesh legal battle front jay sekulow emerge trump trust adviser loyal defender medium,2019-12,nytimes,79,34,en,precovid
storm expect linger tuesday morning bring inch snow boston inch area away coast national weather service,2019-12,nytimes,138,45,en,precovid
marilyn saviola childhood polio leave quadriplegic spend adult life advocate people disability die november home brooklyn shewas,2019-12,nytimes,363,104,en,precovid
spring house judiciary committee lead debate impeach president trump long ukraine affair later return national stage draft debate article impeachment,2019-12,nytimes,171,36,en,precovid
venezuela economic crisis hollow country school system decade engine country mostupwardly mobilein region entire generation leave education researcher,2019-12,nytimes,214,207,en,precovid
julian assange wikileaks founderis schedule testify remotely later spanish judge criminal case accuse spanish security company eavesdropping illegally,2019-12,nytimes,96,48,en,precovid
amazon convenience juggernaut look baltimore show company reach americans daily live way corporation history,2019-12,nytimes,119,49,en,precovid
hawaii man accuse cyberstalke torment utah woman father send hundred food delivery unwanted service provider prostitute home apprehend honolulu fbi,2019-12,nytimes,372,146,en,precovid
storm deliver foot snow part york connecticut jersey expect land region sunday morning continue monday night,2019-12,nytimes,188,65,en,precovid
authority orleans investigate shooting leave people wound early sunday police,2019-12,nytimes,83,60,en,precovid
white house memo mr trump pull unannounced trip american air base thanksgiving secret hold white house lift embargo afghanistan aide delighted write,2019-12,nytimes,114,33,en,precovid
president trump handling case chief petty officer edward gallagher distress activeduty retired officer intervention embolden war criminal erode order professional military,2019-12,nytimes,3843,1710,en,precovid
visual investigation york times reveal evidence russian warplane commit bloodiest attack syrian civilian,2019-12,nytimes,174,128,en,precovid
small plane fly blizzardlike condition crash shortly takeoff saturday south dakota kill people include child authority,2019-12,nytimes,138,47,en,precovid
ilyse hogue president abortion right organization naral prochoice america independent clinic absolutely need well fund ultimately protect clinic depend big change,2019-12,nytimes,125,43,en,precovid
gloria gray afford west alabama women center staff raise pay fence daily protester property find physician replace age medical director,2019-12,nytimes,144,47,en,precovid
gloria gray lead west alabama women center independent clinic perform half abortion procedure alabama planned parenthood clinic perform,2019-12,nytimes,155,44,en,precovid
independent clinic unaffiliate planned parenthood perform america abortion procedure accord group track datum clinic essentially lobbying political power,2019-12,nytimes,221,77,en,precovid
scream lung pay attention kwajelyn jackson executive director feminist women health center independent clinic atlanta provide abortion,2019-12,nytimes,231,82,en,precovid
local activist like alabama georgia north dakota missouri national leader lose touch way access abortion erode republican stronghold,2019-12,nytimes,112,44,en,precovid
planned parenthood ally rally resistance shift fortune abortion war attribute right wellexecute game plan attention pay left role loss power,2019-12,nytimes,103,39,en,precovid
abortion opponent moment making set president obama take office focus deliver legislature gerrymandered district republican control largely successful,2019-12,nytimes,93,50,en,precovid
sixmonth period south midwest pass abortion restriction alabama ban procedure entirely lawmakers ohio introduce similar bill shortly thanksgiving,2019-12,nytimes,135,73,en,precovid
abortion right supporter grapple reality nationwide access abortion vulnerable decade,2019-12,nytimes,399,107,en,precovid
pack pin away relic battle fight win image black coat hanger slash red line spring sharon wood imagine need dig pin,2019-12,nytimes,3231,930,en,precovid
go atlanta lawyer start stockpile favorite flavor september jello process joy,2019-12,nytimes,179,28,en,precovid
tradition thing food faith family farah al qasimi liana aghajanian drive hamtramck michigan canterbury hampshire make tradition uniquely american,2019-12,nytimes,121,29,en,precovid
sticky spicy cranberry gingerbread go whip cream crème fraîche spike little bourbon like,2019-12,nytimes,542,100,en,precovid
ski trip ski safari journey involve crisscross scenic town valley sleep different alpine inn night,2019-12,nytimes,210,43,en,precovid
pop artist actress broadcast journalist pauline boty personify freewheel cultural scene know swinge london,2019-12,nytimes,143,33,en,precovid
opinion write woman heart essay collection send book tour finally dawn wedding ring perfect talisman fear,2019-12,nytimes,118,23,en,precovid
like nearly houellebecq novel serotonin stamp spine tiny skull crossbone like bottle poison away devout unsuspecting heart write,2019-12,nytimes,107,23,en,precovid
yorkers develop good trick entertain small space,2019-12,nytimes,292,47,en,precovid
zhao shuzhen earn oscar buzz work matriarch nai nai farewellto start old age act grateful,2019-12,nytimes,361,51,en,precovid
writerdirector noah baumbach discuss late work marriage story like show exwife,2019-12,nytimes,153,20,en,precovid
want think twice plug airport train public usb port cable load malware infect device give hacker way,2019-12,nytimes,578,424,en,precovid
critic name 3rd season crown nyt critic pick write deliver entertaining episode personal history equal part political poignant juicy,2019-12,nytimes,297,62,en,precovid
opinioncolumnists gail collins bret stephens try answer media world completely misread mood rest america impeachment inquiry,2019-12,nytimes,203,50,en,precovid
medicare revamp reimbursement policy physical occupational speech therapy nursing home leave patient help,2019-12,nytimes,150,88,en,precovid
acclaimed american free climber brad gobright die fall nearly foot rappel wellknown route mexico authority,2019-12,nytimes,240,78,en,precovid
good book select editor york times book review,2019-12,nytimes,637,197,en,precovid
like backseat driver bit sinister,2019-12,nytimes,115,40,en,precovid
1890 german researcher begin work latin dictionary think finish later letter,2019-12,nytimes,1712,533,en,precovid
celebrate 15th anniversary modernlove tv series inspire essay pull great hit,2019-12,nytimes,445,71,en,precovid
series begin documentary covering class britain life yearold different family remarkably filmmaker michael apted keep project go revisit original interviewee,2019-12,nytimes,386,72,en,precovid
netflix hulu apple disney seemingly million provider shape watch pay quiz find streaming service right,2019-12,nytimes,151,48,en,precovid
construction worker witness federal workplace safety investigation injure collapse hard rock hotel orleans deport immigration authority friday lawyer,2019-12,nytimes,441,408,en,precovid
texas agency rule high school teacher texas fire send tweet president trump ask rid school undocumented immigrant reinstate pay salary,2019-12,nytimes,471,197,en,precovid
creamy tropicsinspire cheesecake well caramelize pineapple ahead time,2019-11,nytimes,260,35,en,precovid
opinionworking mother easy century ago weekend win landmark victory write mona siegel,2019-11,nytimes,374,129,en,precovid
week jeffrey epstein die mysterious man emerge video evidence powerful man abuse woman inside epstein home lawyer include famed litigator david boies take bait,2019-11,nytimes,163,71,en,precovid
silversmithe painting music kind art travis mose vocalist wanderers navajo country band music touch people inside,2019-11,nytimes,130,43,en,precovid
serve creamy runnycentere pastrywrappe bake brie party watch guest cluster,2019-11,nytimes,204,36,en,precovid
personal campaign twitter account danielle stella republican candidate hope challenge rep ilhan omar permanently suspend repeat violation platform rule twitter saturday,2019-11,nytimes,794,152,en,precovid
woman long lack support art world expert initiative baltimore museum art try change,2019-11,nytimes,172,58,en,precovid
john kerry form bipartisan coalition name world war zero push public action combat climate change goal hold million climate conversation americans political spectrum,2019-11,nytimes,8908,2034,en,precovid
authority arizona recover body child continue search missing child vehicle people travel sweep away flood creek friday official,2019-11,nytimes,85,26,en,precovid
opinionannalee newitz write facebook twitter slowly implode finally dead need think future like social medium prepare,2019-11,nytimes,558,204,en,precovid
want sure country want sure voting machine good rebecca rhynhart controller philadelphia,2019-11,nytimes,173,65,en,precovid
times square security officer double duty public art ambassador kehinde wiley monument rumor war end york residency weekend,2019-11,nytimes,112,32,en,precovid
recent york quietly undergo industrial transformation,2019-11,nytimes,117,43,en,precovid
saturday britain grapple aftermath terrorist attack heart london islamic state claim responsibility people kill wound friday,2019-11,nytimes,118,39,en,precovid
jazzy jumpers double dutch team compete world root brownsville brooklyn provide safe haven neighborhood child teenager,2019-11,nytimes,239,42,en,precovid
white house memo impeachment serve deterrent consequence president consider make decision cross questionable territory write,2019-11,nytimes,364,115,en,precovid
united automobile workers union reach tentative agreement saturday labor contract fiat chrysler detroit automaker bargaining table,2019-11,nytimes,115,38,en,precovid
critic notebook film show multidimensional black woman fall love stand ground chaos churn sound like accurate portrayal black womanhood write gina cherelus queen amp slim,2019-11,nytimes,334,67,en,precovid
question fight fight represent stylistic divide democratic candidate play nearly presidential race,2019-11,nytimes,118,33,en,precovid
talk college football fan brain damage game love,2019-11,nytimes,103,31,en,precovid
prime minister adel abdul mahdi iraq submit resignation parliament saturday plan ask lawmaker televise national address act quickly replace,2019-11,nytimes,112,52,en,precovid
winter storm predict northeast bring heavy snow gusty wind start sunday,2019-11,nytimes,173,53,en,precovid
read amazon impact baltimore,2019-11,nytimes,49,22,en,precovid
unexpected development area amazon get start book amazon decimate bookstore like borders barnes amp noble baltimore room small hard band independent bookstore,2019-11,nytimes,108,41,en,precovid
amazon recently open 2nd delivery station baltimore station amazon open mean package previously deliver usps carrier shift amazon operation supply chain consultant,2019-11,nytimes,44,18,en,precovid
baltimore offer glimpse amazon major push territory conquer purchasing government institution rely competitive bid fixedprice contract,2019-11,nytimes,57,18,en,precovid
shed industrial job amazon get plenty applicant baltimore worker amazon run trouble union represent shift baltimore past,2019-11,nytimes,67,25,en,precovid
people click bring package door look baltimore show amazon reach americans daily live way corporation history report,2019-11,nytimes,226,71,en,precovid
supreme court block census question citizenship disclosure sharpen question republican party politic drive effort add question trump administration try conceal court,2019-11,nytimes,227,101,en,precovid
scientist dr janette sherman die chemist training take toxicology help pinpoint hazardous substance toxic chemical nuclear radiation lead cancer birth defect disease,2019-11,nytimes,1208,365,en,precovid
opinionadrenalin exhausting form energy fear survival instinct long panic supplant climb feel effort leap boulder boulder grow parched write roger cohen,2019-11,nytimes,148,36,en,precovid
authority arizona search friday child vehicle people ride sweep away afloode creekin gila county official,2019-11,nytimes,87,31,en,precovid
journalist pique curiosity bunch rich powerful people start diggingwatch sunday 9c monday,2019-11,nytimes,330,100,en,precovid
story reveal extraordinary time deceitful measure elite lawyer deploy effort evidence real help win big settlementsthose settlement misconduct hide allow perpetrator abuse,2019-11,nytimes,252,104,en,precovid
kessler tell boies sidekick john stanley pottinger epstein surveillance footage show handful grainy video still supposedly capture famous man have sexthe image authentic lawyer great leverage devise plan,2019-11,nytimes,139,74,en,precovid
man go pseudonym patrick kessler claim evidence answer question leave epstein diedhow amass purport fortunewhy powerful man stay loyal go jail,2019-11,nytimes,201,101,en,precovid
opinionthe holiday shopping season bright light frosted window display count suffer shadowy tradition rampant cybercrime write jonathan lusthaus,2019-11,nytimes,70,25,en,precovid
rule make turkey sandwich suggest pack bright flavor salty pickle,2019-11,nytimes,402,66,en,precovid
americans america go bring football football homecoming weekend comfort home zama middle high school japan,2019-11,nytimes,123,23,en,precovid
wonderful brunch centerpiece vegetarian assemble advance,2019-11,nytimes,249,48,en,precovid
travel kid want know deal car sickness,2019-11,nytimes,69,26,en,precovid
december german church bishop begin long series meeting lay leader allow debate issue accept homosexuality end clerical celibacy ordain woman priest,2019-11,nytimes,484,122,en,precovid
opinionpity british voter write peter geoghegan mary fitzgerald subject barrage distortion dissembling disinformation precedent country history,2019-11,nytimes,688,446,en,precovid
music disney frozen captivate kindergarten karaoke bar alike frozen married duo movie catchy number find inspiration latin hymn grief bryan adams,2019-11,nytimes,178,44,en,precovid
konnopke family sell sausage berlin subway overpass nearly decade waltraud ziervogel preside iconic sausage business father start east berlin,2019-11,nytimes,250,66,en,precovid
zen weight lift joy fulfillment hardearne callus growth live process journey brad stulberg write,2019-11,nytimes,229,48,en,precovid
opinionmoney parent mechanism control weak accept offer time ignore focus instead help son need love write rachel,2019-11,nytimes,264,56,en,precovid
voice attentiongrabbe charm fighter producer stage musical buck white ago week open quickly close footnote theater history tell,2019-11,nytimes,133,50,en,precovid
early effort introduce thoughtful story line woman love woman give way gimmick 1990s return force century,2019-11,nytimes,611,106,en,precovid
analysis decade australia base relation beijing simple idea let rich damien cave jamie tarabay write communist party president xi long wealth trade,2019-11,nytimes,227,118,en,precovid
brad gobright know simple life lead risk take die wednesday fall descent mexico,2019-11,nytimes,112,36,en,precovid
sound music endure later decade debut broadway remain cultural touchstone,2019-11,nytimes,1126,202,en,precovid
opinionrachel write single parenting teach accept help,2019-11,nytimes,151,36,en,precovid
tech amp design issue ponder internet future time future feel unsettled,2019-11,nytimes,199,32,en,precovid
patriotism mean thing daniel arnold jacqui shine drive milwaukee wisconsin kansas missouri way people express pride civic duty national pride symbol use create,2019-11,nytimes,129,36,en,precovid
streaming giant spell end cinema revive debate critic,2019-11,nytimes,149,45,en,precovid
mushroom forest experience annual wild mushroom central oregon writer nature exist,2019-11,nytimes,741,144,en,precovid
feel drown impeachment analysis spin publisher product dozen fact podcast newsletter video series dedicate topic,2019-11,nytimes,98,25,en,precovid
tiffany touch white house super bowl bill literature film television wonder french fashion giant lvmh think jewel crown,2019-11,nytimes,415,75,en,precovid
opinionwe're separate brain coolly observe physical viscera deeply interact important communication happen deep level write,2019-11,nytimes,454,159,en,precovid
people wow houdini rj magician model magic career houdini die direct houdini museum york,2019-11,nytimes,283,60,en,precovid
opinionmuch impeachment connect presidency andrew johnson donald trump write manisha sinha,2019-11,nytimes,157,63,en,precovid
prepare good cheer special programming big crowd,2019-11,nytimes,64,18,en,precovid
pioneer original end word generation include group young cast member lgbtq spectrum series break ground,2019-11,nytimes,643,176,en,precovid
today legacy segregation california central valley reverberate underground old pipe dry well soil taint shoddy septic system,2019-11,nytimes,248,99,en,precovid
sheep die cargo ship overturn leave port romania frantic rescue effort end sheep save,2019-11,nytimes,220,125,en,precovid
people stab fatally terrorist incident police police shoot kill man london bridge appear wear hoax explosive device,2019-11,nytimes,213,91,en,precovid
arrest man rock law enforcement official sussex county jersey raise fear farright extremism creep sleepy rural area,2019-11,nytimes,462,346,en,precovid
space week senator lindsey graham go express open mind impeachment leader president trump counterattack,2019-11,nytimes,542,167,en,precovid
president trump secret affinity british prime minister election fast approach boris johnson want distance,2019-11,nytimes,189,79,en,precovid
million people spend thanksgiving work doctor nurse firefighter police officer reporter cashier gasstation attendant professional athlete workplace forge holiday tradition share obligation,2019-11,nytimes,551,128,en,precovid
break police hague multiple people injure stab incident grote markt central busy black friday shopper develop story,2019-11,nytimes,169,210,en,precovid
thing certain potential supreme court fight brutal involve write,2019-11,nytimes,151,59,en,precovid
president trump stall talk taliban call ceasefire negotiator deem unrealistic,2019-11,nytimes,141,50,en,precovid
drug call quadrimune strawberryflavored granule size grain sugar mix milk sprinkle baby cereal expert save life thousand child,2019-11,nytimes,1327,383,en,precovid
notguilty ruling relate hillsborough disaster present difficult reality die unlawfully kill likely hold responsible write rory smith,2019-11,nytimes,138,60,en,precovid
prominent maltese businessman offer testify government official murder journalist daphne caruana galizia prime minister conflict interest case,2019-11,nytimes,136,58,en,precovid
inspire reader question report old farm continuously own run family farm durham hour north york,2019-11,nytimes,66,42,en,precovid
metro desk reach reader hear wonder york,2019-11,nytimes,46,15,en,precovid
receive hundred question californians homelessness ask homeless population answer,2019-11,nytimes,43,19,en,precovid
reporter california want hear want know inequality look question dig,2019-11,nytimes,64,14,en,precovid
past reader contribute coverage share personal experience expertise variety topic invite play big role write,2019-11,nytimes,130,35,en,precovid
sudan transitional government announce overturn moral policing law criminalize reveal clothing wear woman drinking alcohol move dissolve govern party omar albashir,2019-11,nytimes,230,83,en,precovid
amy goodwin mayor charleston west virginia decision annual celebration winter parade instead christmas parade war lot people,2019-11,nytimes,82,27,en,precovid
police shoot kill man wear hoax explosive device london bridge people stab police call terrorist incident,2019-11,nytimes,575,342,en,precovid
crucial slice electorate remain undecided president trump impeach possible implication election,2019-11,nytimes,68,16,en,precovid
acclaimed american free climber brad gobright die fall nearly foot rappel wellknown route mexico,2019-11,nytimes,187,77,en,precovid
hit store buy online couch doorbuster deal black friday blowout,2019-11,nytimes,66,21,en,precovid
metropolitan police man shoot officer london bridge incident involve stab police currently respond incident terrorrelate,2019-11,nytimes,104,48,en,precovid
